Date,HE,MWh
10/1/2020,2,10135.02
10/1/2020,3,9871.59
10/1/2020,4,9810.38
10/1/2020,5,10008.74
10/1/2020,6,10696.62
10/1/2020,7,11656.54
10/1/2020,8,12479.88
10/1/2020,9,12593.43
10/1/2020,10,12337.18
10/1/2020,11,12026.28
10/1/2020,12,12230.14
10/1/2020,13,12566.49
10/1/2020,14,12690.45
10/1/2020,15,12770.17
10/1/2020,16,13067.76
10/1/2020,17,13362.75
10/1/2020,18,13987.34
10/1/2020,19,14499.78
10/1/2020,20,14445.82
10/1/2020,21,13773.26
10/1/2020,22,12884.46
10/1/2020,23,11851.63
10/1/2020,24,10854.98
10/2/2020,1,10369.09
10/2/2020,2,10245.03
10/2/2020,3,10021.07
10/2/2020,4,10050.46
10/2/2020,5,10249.82
10/2/2020,6,10729.44
10/2/2020,7,11428.27
10/2/2020,8,12413.32
10/2/2020,9,12997.9
10/2/2020,10,13172.11
10/2/2020,11,13345.55
10/2/2020,12,13633.99
10/2/2020,13,13649.59
10/2/2020,14,13354.74
10/2/2020,15,12918.9
10/2/2020,16,12623.08
10/2/2020,17,12580.74
10/2/2020,18,13114.83
10/2/2020,19,13536.68
10/2/2020,20,13498.22
10/2/2020,21,13011.01
10/2/2020,22,12367.17
10/2/2020,23,11471.66
10/2/2020,24,10815.63
10/3/2020,1,10066.72
10/3/2020,2,9553.42
10/3/2020,3,9534.12
10/3/2020,4,9451.86
10/3/2020,5,9525.76
10/3/2020,6,9834.26
10/3/2020,7,10157.8
10/3/2020,8,10408.25
10/3/2020,9,10627.42
10/3/2020,10,10457.85
10/3/2020,11,10165.95
10/3/2020,12,9977.96
10/3/2020,13,10067.36
10/3/2020,14,10199.64
10/3/2020,15,10222.18
10/3/2020,16,10544.56
10/3/2020,17,11163.93
10/3/2020,18,12041.51
10/3/2020,19,12650.86
10/3/2020,20,12710.61
10/3/2020,21,12182.97
10/3/2020,22,11548.82
10/3/2020,23,10791.6
10/3/2020,24,10031.01
10/4/2020,1,9446.52
10/4/2020,2,9397.33
10/4/2020,3,9819.32
10/4/2020,4,9838.31
10/4/2020,5,9901.19
10/4/2020,6,10110.43
10/4/2020,7,10283.04
10/4/2020,8,10574.68
10/4/2020,9,10880.22
10/4/2020,10,10760.62
10/4/2020,11,10682.47
10/4/2020,12,10555.4
10/4/2020,13,10185.61
10/4/2020,14,9832.5
10/4/2020,15,10101.69
10/4/2020,16,10701
10/4/2020,17,11531.14
10/4/2020,18,12462.46
10/4/2020,19,13107.4
10/4/2020,20,13139.84
10/4/2020,21,12503.93
10/4/2020,22,11676.31
10/4/2020,23,10905.12
10/4/2020,24,10059.4
10/5/2020,1,9629.52
10/5/2020,2,9532.67
10/5/2020,3,9708.48
10/5/2020,4,9734.05
10/5/2020,5,10005.12
10/5/2020,6,10204.98
10/5/2020,7,11349.65
10/5/2020,8,12449.52
10/5/2020,9,12919.27
10/5/2020,10,12856.82
10/5/2020,11,12677.18
10/5/2020,12,12524.22
10/5/2020,13,12345.75
10/5/2020,14,12171.42
10/5/2020,15,12027.24
10/5/2020,16,12294.62
10/5/2020,17,12936.09
10/5/2020,18,13728.9
10/5/2020,19,14254.79
10/5/2020,20,14100.47
10/5/2020,21,13326.26
10/5/2020,22,12377.95
10/5/2020,23,11502.94
10/5/2020,24,10913.52
10/6/2020,1,10283.78
10/6/2020,2,9878.16
10/6/2020,3,9900.36
10/6/2020,4,9917.01
10/6/2020,5,10163.19
10/6/2020,6,10727.83
10/6/2020,7,11693.24
10/6/2020,8,12407.14
10/6/2020,9,12570.29
10/6/2020,10,12379.09
10/6/2020,11,12349.46
10/6/2020,12,12291.72
10/6/2020,13,12041.53
10/6/2020,14,12139.41
10/6/2020,15,12142.89
10/6/2020,16,12375.99
10/6/2020,17,12974.66
10/6/2020,18,13703.56
10/6/2020,19,14235.74
10/6/2020,20,14103.28
10/6/2020,21,13366
10/6/2020,22,12425.24
10/6/2020,23,11424.17
10/6/2020,24,10739.15
10/7/2020,1,10458.32
10/7/2020,2,10243.56
10/7/2020,3,10314.53
10/7/2020,4,10274.9
10/7/2020,5,10267.71
10/7/2020,6,10599.92
10/7/2020,7,11509.15
10/7/2020,8,12383.52
10/7/2020,9,12570.64
10/7/2020,10,12229.47
10/7/2020,11,12072.26
10/7/2020,12,12041.2
10/7/2020,13,12528.89
10/7/2020,14,13276.65
10/7/2020,15,13541.61
10/7/2020,16,13470.1
10/7/2020,17,13609.54
10/7/2020,18,13916.46
10/7/2020,19,13839.96
10/7/2020,20,13390.66
10/7/2020,21,12731.35
10/7/2020,22,11877.3
10/7/2020,23,11006.9
10/7/2020,24,10415.02
10/8/2020,1,10223.18
10/8/2020,2,10235.21
10/8/2020,3,10052.54
10/8/2020,4,10022.43
10/8/2020,5,10262.72
10/8/2020,6,10812.77
10/8/2020,7,11316.61
10/8/2020,8,12085.64
10/8/2020,9,12109
10/8/2020,10,11595.86
10/8/2020,11,11224.21
10/8/2020,12,11009.08
10/8/2020,13,10996.18
10/8/2020,14,11161.14
10/8/2020,15,11280.14
10/8/2020,16,11409.17
10/8/2020,17,12173.81
10/8/2020,18,13175.99
10/8/2020,19,13854.17
10/8/2020,20,13816.7
10/8/2020,21,13130.42
10/8/2020,22,12267.53
10/8/2020,23,11496.64
10/8/2020,24,10844.87
10/9/2020,1,10485.01
10/9/2020,2,10419.94
10/9/2020,3,10286.7
10/9/2020,4,10274.6
10/9/2020,5,10550.49
10/9/2020,6,11039.11
10/9/2020,7,11835.55
10/9/2020,8,12500.3
10/9/2020,9,12412.35
10/9/2020,10,11786.69
10/9/2020,11,11464.5
10/9/2020,12,11242.93
10/9/2020,13,11080.5
10/9/2020,14,11033.75
10/9/2020,15,11086.86
10/9/2020,16,11427.98
10/9/2020,17,11996.42
10/9/2020,18,12931.89
10/9/2020,19,13538.2
10/9/2020,20,13435.83
10/9/2020,21,12856.67
10/9/2020,22,12121.66
10/9/2020,23,11211.57
10/9/2020,24,10340.09
10/10/2020,1,9720.05
10/10/2020,2,9324.94
10/10/2020,3,9363.43
10/10/2020,4,9243.24
10/10/2020,5,9316.46
10/10/2020,6,9588.85
10/10/2020,7,10418.28
10/10/2020,8,10715.38
10/10/2020,9,10863
10/10/2020,10,10878.62
10/10/2020,11,10542.85
10/10/2020,12,10490.6
10/10/2020,13,10545.03
10/10/2020,14,10609.79
10/10/2020,15,10870.52
10/10/2020,16,10933.2
10/10/2020,17,11758.66
10/10/2020,18,12604.88
10/10/2020,19,13215.22
10/10/2020,20,13068.42
10/10/2020,21,12496.26
10/10/2020,22,11854.75
10/10/2020,23,11116.33
10/10/2020,24,10381.67
10/11/2020,1,10072.33
10/11/2020,2,9931.35
10/11/2020,3,9680.36
10/11/2020,4,9529.02
10/11/2020,5,9469.16
10/11/2020,6,9574.57
10/11/2020,7,9907.68
10/11/2020,8,10255.14
10/11/2020,9,10179.48
10/11/2020,10,9999.23
10/11/2020,11,9762.71
10/11/2020,12,9660.89
10/11/2020,13,9518.88
10/11/2020,14,9594.08
10/11/2020,15,9701.93
10/11/2020,16,10306.72
10/11/2020,17,11226.26
10/11/2020,18,12172.93
10/11/2020,19,12911.6
10/11/2020,20,12744.43
10/11/2020,21,12172.52
10/11/2020,22,11442.53
10/11/2020,23,10617.68
10/11/2020,24,9859.64
10/12/2020,1,9625.62
10/12/2020,2,9749.48
10/12/2020,3,9615.09
10/12/2020,4,9593.75
10/12/2020,5,9795.7
10/12/2020,6,9816.56
10/12/2020,7,10648.96
10/12/2020,8,11577.02
10/12/2020,9,12298.25
10/12/2020,10,12670.54
10/12/2020,11,12860.54
10/12/2020,12,12853.7
10/12/2020,13,12651.85
10/12/2020,14,12441.64
10/12/2020,15,12390.76
10/12/2020,16,12555.19
10/12/2020,17,13081.69
10/12/2020,18,13825.13
10/12/2020,19,14205.6
10/12/2020,20,13841.35
10/12/2020,21,13178.61
10/12/2020,22,12246.03
10/12/2020,23,11236.82
10/12/2020,24,10816.89
10/13/2020,1,10378.79
10/13/2020,2,10401.26
10/13/2020,3,10232.19
10/13/2020,4,10217.44
10/13/2020,5,10475.03
10/13/2020,6,11164.5
10/13/2020,7,12065.6
10/13/2020,8,12676.64
10/13/2020,9,13339.04
10/13/2020,10,13613.25
10/13/2020,11,13738.86
10/13/2020,12,13978.96
10/13/2020,13,14030.02
10/13/2020,14,13990.57
10/13/2020,15,13863.67
10/13/2020,16,13771.85
10/13/2020,17,13942.79
10/13/2020,18,14426.96
10/13/2020,19,14557.05
10/13/2020,20,14064.85
10/13/2020,21,13349.08
10/13/2020,22,12386.98
10/13/2020,23,11567.58
10/13/2020,24,11204.02
10/14/2020,1,10872.19
10/14/2020,2,10497.32
10/14/2020,3,10300.42
10/14/2020,4,10256
10/14/2020,5,10487.58
10/14/2020,6,11006.87
10/14/2020,7,11696.1
10/14/2020,8,12450.87
10/14/2020,9,12395.89
10/14/2020,10,11808.26
10/14/2020,11,11335.61
10/14/2020,12,11251.5
10/14/2020,13,11496.88
10/14/2020,14,11640.49
10/14/2020,15,11848.44
10/14/2020,16,12022.53
10/14/2020,17,12498.42
10/14/2020,18,13418.46
10/14/2020,19,14087.58
10/14/2020,20,13859.98
10/14/2020,21,13130.35
10/14/2020,22,12205.89
10/14/2020,23,11453.74
10/14/2020,24,10761.8
10/15/2020,1,10005.68
10/15/2020,2,9827.6
10/15/2020,3,9673.56
10/15/2020,4,9876.4
10/15/2020,5,10067.6
10/15/2020,6,10225.65
10/15/2020,7,11497.42
10/15/2020,8,12505.02
10/15/2020,9,12537.93
10/15/2020,10,12013.1
10/15/2020,11,11621.38
10/15/2020,12,11493.4
10/15/2020,13,11338.52
10/15/2020,14,11404.36
10/15/2020,15,11501.24
10/15/2020,16,12188.53
10/15/2020,17,12803.81
10/15/2020,18,13581.78
10/15/2020,19,14202.92
10/15/2020,20,14012.88
10/15/2020,21,13375.45
10/15/2020,22,12441.97
10/15/2020,23,11602.38
10/15/2020,24,10780.45
10/16/2020,1,10068.22
10/16/2020,2,9628.31
10/16/2020,3,9607.56
10/16/2020,4,9514.62
10/16/2020,5,9737.04
10/16/2020,6,10398.05
10/16/2020,7,11535.69
10/16/2020,8,12649.83
10/16/2020,9,13279.14
10/16/2020,10,13566.26
10/16/2020,11,13767.96
10/16/2020,12,13982.28
10/16/2020,13,14049.16
10/16/2020,14,13899.24
10/16/2020,15,13668.16
10/16/2020,16,13554.67
10/16/2020,17,13637.61
10/16/2020,18,13950.85
10/16/2020,19,13996.76
10/16/2020,20,13480.44
10/16/2020,21,12812.64
10/16/2020,22,12062.76
10/16/2020,23,11183.38
10/16/2020,24,10358.22
10/17/2020,1,9707.97
10/17/2020,2,9525.44
10/17/2020,3,9390.61
10/17/2020,4,9353.36
10/17/2020,5,9623.88
10/17/2020,6,9682.33
10/17/2020,7,10261.87
10/17/2020,8,10940.86
10/17/2020,9,11312.05
10/17/2020,10,11342.64
10/17/2020,11,10768.69
10/17/2020,12,10521.05
10/17/2020,13,10219.87
10/17/2020,14,10010.59
10/17/2020,15,10187.54
10/17/2020,16,10686.74
10/17/2020,17,11197.49
10/17/2020,18,12299
10/17/2020,19,13047.8
10/17/2020,20,12925.17
10/17/2020,21,12444.68
10/17/2020,22,11862.56
10/17/2020,23,11396.01
10/17/2020,24,10503.21
10/18/2020,1,9805.72
10/18/2020,2,9929.38
10/18/2020,3,9821.62
10/18/2020,4,9702.15
10/18/2020,5,9749.18
10/18/2020,6,9820.45
10/18/2020,7,9964.94
10/18/2020,8,10518.37
10/18/2020,9,10819.44
10/18/2020,10,10582.83
10/18/2020,11,10255.56
10/18/2020,12,10041.9
10/18/2020,13,9996.56
10/18/2020,14,9989.59
10/18/2020,15,10259.21
10/18/2020,16,10834.2
10/18/2020,17,11486.42
10/18/2020,18,12580.02
10/18/2020,19,13451.1
10/18/2020,20,13195.65
10/18/2020,21,12572.43
10/18/2020,22,11779.32
10/18/2020,23,10873.15
10/18/2020,24,10303.64
10/19/2020,1,9782.54
10/19/2020,2,9508.44
10/19/2020,3,9603.23
10/19/2020,4,9671.26
10/19/2020,5,10181.77
10/19/2020,6,10553.8
10/19/2020,7,11681.4
10/19/2020,8,12817.78
10/19/2020,9,12933.95
10/19/2020,10,12513.14
10/19/2020,11,12174.96
10/19/2020,12,12112.46
10/19/2020,13,12080.65
10/19/2020,14,12168.66
10/19/2020,15,12144.85
10/19/2020,16,12409.92
10/19/2020,17,12943.21
10/19/2020,18,13816.07
10/19/2020,19,14396.5
10/19/2020,20,13954.35
10/19/2020,21,13213.32
10/19/2020,22,12253.26
10/19/2020,23,11200.91
10/19/2020,24,10359.22
10/20/2020,1,9904.54
10/20/2020,2,9781.88
10/20/2020,3,9622.57
10/20/2020,4,9604.89
10/20/2020,5,9844.7
10/20/2020,6,10357.91
10/20/2020,7,11487
10/20/2020,8,12618.14
10/20/2020,9,13117.85
10/20/2020,10,13254.75
10/20/2020,11,13249.57
10/20/2020,12,13107.91
10/20/2020,13,13228.9
10/20/2020,14,13179.15
10/20/2020,15,13122.89
10/20/2020,16,13187.26
10/20/2020,17,13504.68
10/20/2020,18,14144.9
10/20/2020,19,14527.82
10/20/2020,20,14112.36
10/20/2020,21,13386.3
10/20/2020,22,12429.37
10/20/2020,23,11388.68
10/20/2020,24,10543
10/21/2020,1,10382.01
10/21/2020,2,10298.35
10/21/2020,3,10137.68
10/21/2020,4,10019.01
10/21/2020,5,10191.51
10/21/2020,6,10415.34
10/21/2020,7,11386.56
10/21/2020,8,12556.74
10/21/2020,9,13093.25
10/21/2020,10,13195.94
10/21/2020,11,13207.5
10/21/2020,12,13263.01
10/21/2020,13,13125.47
10/21/2020,14,12895.19
10/21/2020,15,12752.98
10/21/2020,16,13024.04
10/21/2020,17,13563.64
10/21/2020,18,14236.86
10/21/2020,19,14631.44
10/21/2020,20,14281.43
10/21/2020,21,13645.55
10/21/2020,22,12767.64
10/21/2020,23,11784.64
10/21/2020,24,10905.33
10/22/2020,1,10368.35
10/22/2020,2,10137.76
10/22/2020,3,10246.97
10/22/2020,4,10189.74
10/22/2020,5,10373.66
10/22/2020,6,10683.08
10/22/2020,7,11556.03
10/22/2020,8,12610.25
10/22/2020,9,12820.84
10/22/2020,10,12514.03
10/22/2020,11,12232.7
10/22/2020,12,12122.49
10/22/2020,13,12137.64
10/22/2020,14,12347.31
10/22/2020,15,12672.84
10/22/2020,16,13028.87
10/22/2020,17,13553.68
10/22/2020,18,14173.89
10/22/2020,19,14585.19
10/22/2020,20,14229.78
10/22/2020,21,13600.8
10/22/2020,22,12620.55
10/22/2020,23,11638.12
10/22/2020,24,10819.38
10/23/2020,1,10302.22
10/23/2020,2,10285.88
10/23/2020,3,10151.19
10/23/2020,4,10039.92
10/23/2020,5,10234.56
10/23/2020,6,10417.14
10/23/2020,7,11356.05
10/23/2020,8,12482.48
10/23/2020,9,12993.79
10/23/2020,10,13078.89
10/23/2020,11,12938.41
10/23/2020,12,12723.08
10/23/2020,13,12530.27
10/23/2020,14,12475.64
10/23/2020,15,12489.48
10/23/2020,16,12631.88
10/23/2020,17,13041.95
10/23/2020,18,13646.42
10/23/2020,19,14012.91
10/23/2020,20,13565.88
10/23/2020,21,12908.56
10/23/2020,22,12144.55
10/23/2020,23,11274.26
10/23/2020,24,10522.12
10/24/2020,1,10108.21
10/24/2020,2,10105.23
10/24/2020,3,9875.97
10/24/2020,4,9744.46
10/24/2020,5,9771.31
10/24/2020,6,10059.16
10/24/2020,7,10518.44
10/24/2020,8,10825.44
10/24/2020,9,11210.09
10/24/2020,10,11388.44
10/24/2020,11,11613.75
10/24/2020,12,11911.12
10/24/2020,13,11946.54
10/24/2020,14,11973.36
10/24/2020,15,11883.63
10/24/2020,16,11759.8
10/24/2020,17,12092.7
10/24/2020,18,12731.08
10/24/2020,19,13137.86
10/24/2020,20,12714.98
10/24/2020,21,12121.78
10/24/2020,22,11462
10/24/2020,23,10724.91
10/24/2020,24,9966.79
10/25/2020,1,9539.4
10/25/2020,2,9704.69
10/25/2020,3,9598.51
10/25/2020,4,9515.25
10/25/2020,5,9572.52
10/25/2020,6,9832.43
10/25/2020,7,10062.06
10/25/2020,8,10612.84
10/25/2020,9,10868.72
10/25/2020,10,11042.6
10/25/2020,11,10866.15
10/25/2020,12,11012.03
10/25/2020,13,10914.51
10/25/2020,14,10941.94
10/25/2020,15,10961.02
10/25/2020,16,11373.2
10/25/2020,17,11910.78
10/25/2020,18,12994.97
10/25/2020,19,13701.35
10/25/2020,20,13354.67
10/25/2020,21,12717.71
10/25/2020,22,11924.33
10/25/2020,23,10993.96
10/25/2020,24,10137.05
10/26/2020,1,9700.45
10/26/2020,2,9552.13
10/26/2020,3,9696.19
10/26/2020,4,9871.31
10/26/2020,5,10018.57
10/26/2020,6,10513.2
10/26/2020,7,11832.86
10/26/2020,8,12871.9
10/26/2020,9,13544.55
10/26/2020,10,13865.37
10/26/2020,11,14048.69
10/26/2020,12,14118.53
10/26/2020,13,14056.84
10/26/2020,14,14005.08
10/26/2020,15,13809.08
10/26/2020,16,13788.81
10/26/2020,17,14039.04
10/26/2020,18,14634.64
10/26/2020,19,14742.42
10/26/2020,20,14210.86
10/26/2020,21,13456.91
10/26/2020,22,12511.16
10/26/2020,23,11457.18
10/26/2020,24,10687.24
10/27/2020,1,10355.49
10/27/2020,2,10129.55
10/27/2020,3,10053.89
10/27/2020,4,10006.4
10/27/2020,5,10245.22
10/27/2020,6,10483.4
10/27/2020,7,11580.3
10/27/2020,8,12742.38
10/27/2020,9,13289.43
10/27/2020,10,13345.77
10/27/2020,11,13172.09
10/27/2020,12,12780.74
10/27/2020,13,12429.42
10/27/2020,14,11968.54
10/27/2020,15,11960.55
10/27/2020,16,12539.26
10/27/2020,17,13162.01
10/27/2020,18,14107.35
10/27/2020,19,14544.73
10/27/2020,20,14065.61
10/27/2020,21,13357.69
10/27/2020,22,12517.7
10/27/2020,23,11696.59
10/27/2020,24,10803.15
10/28/2020,1,10190.19
10/28/2020,2,10058.03
10/28/2020,3,10122.96
10/28/2020,4,10116.32
10/28/2020,5,10135.57
10/28/2020,6,10810.76
10/28/2020,7,11822.32
10/28/2020,8,13015.1
10/28/2020,9,13684.96
10/28/2020,10,13961.24
10/28/2020,11,14154.36
10/28/2020,12,14217.04
10/28/2020,13,14224.32
10/28/2020,14,14041.62
10/28/2020,15,13807.19
10/28/2020,16,13764.96
10/28/2020,17,14006.98
10/28/2020,18,14605.66
10/28/2020,19,14834.47
10/28/2020,20,14296.03
10/28/2020,21,13550.82
10/28/2020,22,12668.5
10/28/2020,23,11883.14
10/28/2020,24,11239.47
10/29/2020,1,10816.72
10/29/2020,2,10425.44
10/29/2020,3,10223.7
10/29/2020,4,10205.78
10/29/2020,5,10472.83
10/29/2020,6,11269.6
10/29/2020,7,12626.32
10/29/2020,8,13309.98
10/29/2020,9,13626.76
10/29/2020,10,13889.42
10/29/2020,11,14093.74
10/29/2020,12,14222.91
10/29/2020,13,14286.13
10/29/2020,14,14248.52
10/29/2020,15,14165.05
10/29/2020,16,14180.31
10/29/2020,17,14440.82
10/29/2020,18,14975.16
10/29/2020,19,15023.56
10/29/2020,20,14620.19
10/29/2020,21,13899.8
10/29/2020,22,13071.7
10/29/2020,23,12195.5
10/29/2020,24,11262.65
10/30/2020,1,11058.83
10/30/2020,2,10774.19
10/30/2020,3,10595.98
10/30/2020,4,10606.18
10/30/2020,5,10882.92
10/30/2020,6,11594.33
10/30/2020,7,12411.69
10/30/2020,8,13880.4
10/30/2020,9,14557.92
10/30/2020,10,15024.22
10/30/2020,11,15306.26
10/30/2020,12,15433.87
10/30/2020,13,15343.55
10/30/2020,14,15201.71
10/30/2020,15,14930.39
10/30/2020,16,14680.61
10/30/2020,17,14739.71
10/30/2020,18,15142.14
10/30/2020,19,15500.64
10/30/2020,21,14541.35
10/30/2020,22,13785.46
10/30/2020,23,13022.6
10/30/2020,24,12248.23
10/31/2020,1,11390.82
10/31/2020,2,11296.41
10/31/2020,3,11331.24
10/31/2020,4,11287.22
10/31/2020,5,11404.94
10/31/2020,6,11652.33
10/31/2020,7,11926.18
10/31/2020,8,12678.42
10/31/2020,9,13305.38
10/31/2020,10,13395.48
10/31/2020,11,13156.84
10/31/2020,12,12674.4
10/31/2020,13,12096.72
10/31/2020,14,11604.26
10/31/2020,15,11372.58
10/31/2020,16,11659.5
10/31/2020,17,12522.47
10/31/2020,18,13510.07
10/31/2020,19,14073.93
10/31/2020,20,13827.94
10/31/2020,21,13448.46
10/31/2020,22,12915.67
10/31/2020,23,12200.55
10/31/2020,24,11479.42
11/1/2020,1,10915.42
11/1/2020,2,10829.4
11/1/2020,02X,10913.19
11/1/2020,3,11119.81
11/1/2020,4,11135.86
11/1/2020,5,10966.81
11/1/2020,6,11030.94
11/1/2020,7,11262.19
11/1/2020,8,11451.03
11/1/2020,9,11865.21
11/1/2020,10,12117.14
11/1/2020,11,12346.36
11/1/2020,12,12432.7
11/1/2020,13,12587.09
11/1/2020,14,12910.17
11/1/2020,15,13259.23
11/1/2020,16,13542.7
11/1/2020,17,14267.26
11/1/2020,18,14681.96
11/1/2020,19,14206.52
11/1/2020,20,13517.24
11/1/2020,21,12992.32
11/1/2020,22,12178.94
11/1/2020,23,11317.27
11/1/2020,24,11001.8
11/2/2020,1,10720.25
11/2/2020,2,10497.11
11/2/2020,3,10652.48
11/2/2020,4,10708.17
11/2/2020,5,11007.77
11/2/2020,6,11839.89
11/2/2020,7,12637.83
11/2/2020,8,13366.76
11/2/2020,9,13351.67
11/2/2020,10,13370.05
11/2/2020,11,13468.3
11/2/2020,12,13528.64
11/2/2020,13,13516.84
11/2/2020,14,13285.91
11/2/2020,15,13390.17
11/2/2020,16,14098.64
11/2/2020,17,15276.43
11/2/2020,18,16323.71
11/2/2020,19,16010.8
11/2/2020,20,15409.91
11/2/2020,21,14614.27
11/2/2020,22,13669.7
11/2/2020,23,12609.16
11/2/2020,24,11736.35
11/3/2020,1,11544.53
11/3/2020,2,11305.94
11/3/2020,3,11126.09
11/3/2020,4,11116.71
11/3/2020,5,11436.89
11/3/2020,6,12066.05
11/3/2020,7,12999.96
11/3/2020,8,13799.33
11/3/2020,9,13715.14
11/3/2020,10,13391.11
11/3/2020,11,12954.86
11/3/2020,12,12635.56
11/3/2020,13,12550.18
11/3/2020,14,12889.45
11/3/2020,15,13172.54
11/3/2020,16,13934.76
11/3/2020,17,14970.17
11/3/2020,18,15965.46
11/3/2020,19,15774.3
11/3/2020,20,15201.34
11/3/2020,21,14507.72
11/3/2020,22,13684.59
11/3/2020,23,12708.14
11/3/2020,24,11886.41
11/4/2020,1,11531.61
11/4/2020,2,11430.08
11/4/2020,3,11507.38
11/4/2020,4,11455.33
11/4/2020,5,11479.89
11/4/2020,6,11908.98
11/4/2020,7,13166.3
11/4/2020,8,13815.29
11/4/2020,9,13343.05
11/4/2020,10,12676.09
11/4/2020,11,12233.66
11/4/2020,12,12477.97
11/4/2020,13,12474.16
11/4/2020,14,12680.93
11/4/2020,15,12805.26
11/4/2020,16,13437.56
11/4/2020,17,14266.96
11/4/2020,18,15321.85
11/4/2020,19,15024.54
11/4/2020,20,14366.25
11/4/2020,21,13609.25
11/4/2020,22,12666.79
11/4/2020,23,11878.5
11/4/2020,24,11414.13
11/5/2020,1,10716.61
11/5/2020,2,10389.14
11/5/2020,3,10234.15
11/5/2020,4,10249.88
11/5/2020,5,10555.5
11/5/2020,6,11335.68
11/5/2020,7,12155.89
11/5/2020,8,12725.28
11/5/2020,9,12496.08
11/5/2020,10,12039.41
11/5/2020,11,11773.42
11/5/2020,12,11912.15
11/5/2020,13,11978.8
11/5/2020,14,12041.85
11/5/2020,15,12540.66
11/5/2020,16,12988.6
11/5/2020,17,13868.12
11/5/2020,18,14787.87
11/5/2020,19,14503.51
11/5/2020,20,13871.81
11/5/2020,21,13165.4
11/5/2020,22,12263.88
11/5/2020,23,11434.53
11/5/2020,24,11150.25
11/6/2020,1,10886.32
11/6/2020,2,10504.7
11/6/2020,3,10061.81
11/6/2020,4,10010.81
11/6/2020,5,10153.16
11/6/2020,6,10453.47
11/6/2020,7,11474.38
11/6/2020,8,12317.02
11/6/2020,9,12470.74
11/6/2020,10,12016.6
11/6/2020,11,11530.46
11/6/2020,12,11324.75
11/6/2020,13,11332.57
11/6/2020,14,11646.83
11/6/2020,15,12124.52
11/6/2020,16,12751.56
11/6/2020,17,13442.28
11/6/2020,18,14232.49
11/6/2020,19,13874.12
11/6/2020,20,13260.22
11/6/2020,21,12599.4
11/6/2020,22,11875.1
11/6/2020,23,11020.76
11/6/2020,24,10210.45
11/7/2020,1,9653.77
11/7/2020,2,9447.08
11/7/2020,3,9334.25
11/7/2020,4,9498.56
11/7/2020,5,9625.28
11/7/2020,6,9770.46
11/7/2020,7,10307.25
11/7/2020,8,10379.54
11/7/2020,9,10382.25
11/7/2020,10,10245.7
11/7/2020,11,10416.93
11/7/2020,12,10373.95
11/7/2020,13,10479.44
11/7/2020,14,10689.64
11/7/2020,15,11017.84
11/7/2020,16,11660.65
11/7/2020,17,12546.34
11/7/2020,18,13387
11/7/2020,19,13098.71
11/7/2020,20,12548.56
11/7/2020,21,11908.58
11/7/2020,22,11324.2
11/7/2020,23,10815.2
11/7/2020,24,10141.98
11/8/2020,1,9594.85
11/8/2020,2,9291.32
11/8/2020,3,9326.89
11/8/2020,4,9256.52
11/8/2020,5,9331.28
11/8/2020,6,9603.45
11/8/2020,7,10041.4
11/8/2020,8,10181.87
11/8/2020,9,10172.13
11/8/2020,10,10179.37
11/8/2020,11,9716.29
11/8/2020,12,9803.92
11/8/2020,13,10012.95
11/8/2020,14,10322.41
11/8/2020,15,10877.07
11/8/2020,16,11750.99
11/8/2020,17,12774.98
11/8/2020,18,13766.36
11/8/2020,19,13459.16
11/8/2020,20,12860.35
11/8/2020,21,12190.12
11/8/2020,22,11433.72
11/8/2020,23,11017.29
11/8/2020,24,10492.77
11/9/2020,1,10095.06
11/9/2020,2,9815.92
11/9/2020,3,9934.91
11/9/2020,4,9844.22
11/9/2020,5,10078.03
11/9/2020,6,10779.11
11/9/2020,7,11605.53
11/9/2020,8,12282.67
11/9/2020,9,12062.86
11/9/2020,10,11598.3
11/9/2020,11,11469.76
11/9/2020,12,11458.86
11/9/2020,13,11625.2
11/9/2020,14,11966.05
11/9/2020,15,12472.19
11/9/2020,16,13137.64
11/9/2020,17,13921.88
11/9/2020,18,14886.34
11/9/2020,19,14520.15
11/9/2020,20,13835.15
11/9/2020,21,13004.71
11/9/2020,22,12092.35
11/9/2020,23,11097.95
11/9/2020,24,10425.76
11/10/2020,1,10189.37
11/10/2020,2,9845.15
11/10/2020,3,9935.89
11/10/2020,4,9964.37
11/10/2020,5,10083.27
11/10/2020,6,10730.17
11/10/2020,7,11881.51
11/10/2020,8,12461.1
11/10/2020,9,12146.06
11/10/2020,10,11794.79
11/10/2020,11,11687.99
11/10/2020,12,11742.36
11/10/2020,13,11853.96
11/10/2020,14,11998.37
11/10/2020,15,12578.92
11/10/2020,16,13279.9
11/10/2020,17,14002.71
11/10/2020,18,14918.03
11/10/2020,19,14545.18
11/10/2020,20,13839.75
11/10/2020,21,13047.34
11/10/2020,22,12136.66
11/10/2020,23,11176.07
11/10/2020,24,10583.75
11/11/2020,1,10529.11
11/11/2020,2,10458.02
11/11/2020,3,10242.67
11/11/2020,4,10183.02
11/11/2020,5,10326.41
11/11/2020,6,10847.66
11/11/2020,7,11895.3
11/11/2020,8,12637.56
11/11/2020,9,12702.97
11/11/2020,10,12716.55
